result|value|timestamp
nodeID://b15677000|17.5|2020-05-01T17:00:00Z
nodeID://b15677006|16.81|2020-05-01T18:00:00Z
nodeID://b15677009|16.81|2020-05-01T18:00:00Z
nodeID://b15677012|16.81|2020-05-01T18:00:00Z
nodeID://b15677018|16.4|2020-05-01T19:00:00Z
nodeID://b15677021|16.4|2020-05-01T19:00:00Z
nodeID://b15677024|16.4|2020-05-01T19:00:00Z
nodeID://b15677030|15.5|2020-05-01T20:00:00Z
nodeID://b15677033|15.5|2020-05-01T20:00:00Z
nodeID://b15677036|15.5|2020-05-01T20:00:00Z
nodeID://b15677039|14.5|2020-05-01T21:00:00Z
nodeID://b15677042|14.5|2020-05-01T21:00:00Z
nodeID://b15677045|14.5|2020-05-01T21:00:00Z
nodeID://b15677048|14.21|2020-05-01T22:00:00Z
nodeID://b15677053|14.21|2020-05-01T22:00:00Z
nodeID://b15677057|14.21|2020-05-01T22:00:00Z
nodeID://b15701783|13.31|2020-05-01T23:00:00Z
nodeID://b15701785|13.31|2020-05-01T23:00:00Z
nodeID://b15701787|13.31|2020-05-01T23:00:00Z
nodeID://b15701792|12.81|2020-05-02T00:00:00Z
nodeID://b15701794|12.81|2020-05-02T00:00:00Z
nodeID://b15701795|12.81|2020-05-02T00:00:00Z
nodeID://b15701797|12.5|2020-05-02T01:00:00Z
nodeID://b15701798|12.5|2020-05-02T01:00:00Z
nodeID://b15701799|12.5|2020-05-02T01:00:00Z
nodeID://b15701801|11.61|2020-05-02T02:00:00Z
nodeID://b15701802|11.61|2020-05-02T02:00:00Z
nodeID://b15701803|11.61|2020-05-02T02:00:00Z
nodeID://b15701805|10.9|2020-05-02T03:00:00Z
nodeID://b15701808|10.9|2020-05-02T03:00:00Z
nodeID://b15701810|10.9|2020-05-02T03:00:00Z
nodeID://b15701811|13.61|2020-05-02T04:00:00Z
nodeID://b15701812|13.61|2020-05-02T04:00:00Z
nodeID://b15701813|13.61|2020-05-02T04:00:00Z
nodeID://b15701815|16.31|2020-05-02T05:00:00Z
nodeID://b15701816|16.31|2020-05-02T05:00:00Z
nodeID://b15701817|16.31|2020-05-02T05:00:00Z
nodeID://b15701819|17.9|2020-05-02T06:00:00Z
nodeID://b15701820|17.9|2020-05-02T06:00:00Z
nodeID://b15701821|17.9|2020-05-02T06:00:00Z
nodeID://b15701823|19.4|2020-05-02T07:00:00Z
nodeID://b15701824|19.4|2020-05-02T07:00:00Z
nodeID://b15701825|19.4|2020-05-02T07:00:00Z
nodeID://b15701826|20.71|2020-05-02T08:00:00Z
nodeID://b15701827|20.71|2020-05-02T08:00:00Z
nodeID://b15701828|20.71|2020-05-02T08:00:00Z
nodeID://b15701831|22|2020-05-02T09:00:00Z
nodeID://b15701833|22|2020-05-02T09:00:00Z
nodeID://b15701834|22|2020-05-02T09:00:00Z
nodeID://b15701835|23.21|2020-05-02T10:00:00Z
nodeID://b15701836|23.21|2020-05-02T10:00:00Z
nodeID://b15701837|23.21|2020-05-02T10:00:00Z
nodeID://b15701838|24.61|2020-05-02T11:00:00Z
nodeID://b15701839|24.61|2020-05-02T11:00:00Z
nodeID://b15701840|24.61|2020-05-02T11:00:00Z
nodeID://b15701841|25.61|2020-05-02T12:00:00Z
nodeID://b15701842|25.61|2020-05-02T12:00:00Z
nodeID://b15701843|25.61|2020-05-02T12:00:00Z
nodeID://b15701844|26.21|2020-05-02T13:00:00Z
nodeID://b15701847|26.21|2020-05-02T13:00:00Z
nodeID://b15701850|26.21|2020-05-02T13:00:00Z
nodeID://b15701853|26.21|2020-05-02T14:00:00Z
nodeID://b15701856|26.21|2020-05-02T14:00:00Z
nodeID://b15701859|26.21|2020-05-02T14:00:00Z
nodeID://b15701862|26|2020-05-02T15:00:00Z
nodeID://b15701865|26|2020-05-02T15:00:00Z
nodeID://b15701868|26|2020-05-02T15:00:00Z
nodeID://b15701871|24.5|2020-05-02T16:00:00Z
nodeID://b15701876|24.5|2020-05-02T16:00:00Z
nodeID://b15701880|24.5|2020-05-02T16:00:00Z
nodeID://b15701883|21.5|2020-05-02T17:00:00Z
nodeID://b15701886|21.5|2020-05-02T17:00:00Z
nodeID://b15701889|21.5|2020-05-02T17:00:00Z
nodeID://b15701892|19.81|2020-05-02T18:00:00Z
nodeID://b15701895|19.81|2020-05-02T18:00:00Z
nodeID://b15701898|19.81|2020-05-02T18:00:00Z
nodeID://b15701904|18.81|2020-05-02T19:00:00Z
nodeID://b15701907|18.81|2020-05-02T19:00:00Z
nodeID://b15701910|18.81|2020-05-02T19:00:00Z
nodeID://b15701916|18.61|2020-05-02T20:00:00Z
nodeID://b15701919|18.61|2020-05-02T20:00:00Z
nodeID://b15701922|18.61|2020-05-02T20:00:00Z
nodeID://b15701928|18|2020-05-02T21:00:00Z
nodeID://b15701931|18|2020-05-02T21:00:00Z
nodeID://b15701934|18|2020-05-02T21:00:00Z
nodeID://b15701937|16.71|2020-05-02T22:00:00Z
nodeID://b15701940|16.71|2020-05-02T22:00:00Z
nodeID://b15701945|16.71|2020-05-02T22:00:00Z
nodeID://b15726692|15.21|2020-05-02T23:00:00Z
nodeID://b15726694|15.21|2020-05-02T23:00:00Z
nodeID://b15726696|15.21|2020-05-02T23:00:00Z
nodeID://b15726698|13.9|2020-05-03T00:00:00Z
nodeID://b15726700|13.9|2020-05-03T00:00:00Z
nodeID://b15726702|13.9|2020-05-03T00:00:00Z
nodeID://b15726707|13|2020-05-03T01:00:00Z
nodeID://b15726709|13|2020-05-03T01:00:00Z
nodeID://b15726710|13|2020-05-03T01:00:00Z
nodeID://b15726712|12|2020-05-03T02:00:00Z
nodeID://b15726713|12|2020-05-03T02:00:00Z
nodeID://b15726716|12|2020-05-03T02:00:00Z
nodeID://b15726719|11.9|2020-05-03T03:00:00Z
nodeID://b15726720|11.9|2020-05-03T03:00:00Z
nodeID://b15726721|11.9|2020-05-03T03:00:00Z
nodeID://b15726723|13.71|2020-05-03T04:00:00Z
nodeID://b15726724|13.71|2020-05-03T04:00:00Z
nodeID://b15726725|13.71|2020-05-03T04:00:00Z
nodeID://b15726727|15.71|2020-05-03T05:00:00Z
nodeID://b15726728|15.71|2020-05-03T05:00:00Z
nodeID://b15726729|15.71|2020-05-03T05:00:00Z
nodeID://b15726730|17.61|2020-05-03T06:00:00Z
nodeID://b15726731|17.61|2020-05-03T06:00:00Z
nodeID://b15726732|17.61|2020-05-03T06:00:00Z
nodeID://b15726733|18.81|2020-05-03T07:00:00Z
nodeID://b15726734|18.81|2020-05-03T07:00:00Z
nodeID://b15726735|18.81|2020-05-03T07:00:00Z
nodeID://b15726739|20.5|2020-05-03T08:00:00Z
nodeID://b15726741|20.5|2020-05-03T08:00:00Z
nodeID://b15726742|20.5|2020-05-03T08:00:00Z
nodeID://b15726744|21.71|2020-05-03T09:00:00Z
nodeID://b15726745|21.71|2020-05-03T09:00:00Z
nodeID://b15726746|21.71|2020-05-03T09:00:00Z
nodeID://b15726748|21.71|2020-05-03T10:00:00Z
nodeID://b15726749|21.71|2020-05-03T10:00:00Z
nodeID://b15726750|21.71|2020-05-03T10:00:00Z
nodeID://b15726751|22.21|2020-05-03T11:00:00Z
nodeID://b15726752|22.21|2020-05-03T11:00:00Z
nodeID://b15726753|22.21|2020-05-03T11:00:00Z
nodeID://b15726754|22.4|2020-05-03T12:00:00Z
nodeID://b15726755|22.4|2020-05-03T12:00:00Z
nodeID://b15726756|22.4|2020-05-03T12:00:00Z
nodeID://b15726759|22.4|2020-05-03T13:00:00Z
nodeID://b15726762|22.4|2020-05-03T13:00:00Z
nodeID://b15726765|22.4|2020-05-03T13:00:00Z
nodeID://b15726768|22.31|2020-05-03T14:00:00Z
nodeID://b15726771|22.31|2020-05-03T14:00:00Z
nodeID://b15726774|22.31|2020-05-03T14:00:00Z
nodeID://b15726783|21.31|2020-05-03T15:00:00Z
nodeID://b15726786|21.31|2020-05-03T15:00:00Z
nodeID://b15726789|21.31|2020-05-03T15:00:00Z
nodeID://b15726795|19.61|2020-05-03T16:00:00Z
nodeID://b15726798|19.61|2020-05-03T16:00:00Z
nodeID://b15726801|19.61|2020-05-03T16:00:00Z
nodeID://b15726807|16.71|2020-05-03T17:00:00Z
nodeID://b15726810|16.71|2020-05-03T17:00:00Z
nodeID://b15726813|16.71|2020-05-03T17:00:00Z
nodeID://b15726816|14.9|2020-05-03T18:00:00Z
nodeID://b15726819|14.9|2020-05-03T18:00:00Z
nodeID://b15726822|14.9|2020-05-03T18:00:00Z
nodeID://b15726825|14|2020-05-03T19:00:00Z
nodeID://b15726828|14|2020-05-03T19:00:00Z
nodeID://b15726831|14|2020-05-03T19:00:00Z
nodeID://b15726834|12.81|2020-05-03T20:00:00Z
nodeID://b15726837|12.81|2020-05-03T20:00:00Z
nodeID://b15726840|12.81|2020-05-03T20:00:00Z
nodeID://b15726845|11.31|2020-05-03T21:00:00Z
nodeID://b15726849|11.31|2020-05-03T21:00:00Z
nodeID://b15726852|11.31|2020-05-03T21:00:00Z
nodeID://b15726855|10.4|2020-05-03T22:00:00Z
nodeID://b15726858|10.4|2020-05-03T22:00:00Z
nodeID://b15726861|10.4|2020-05-03T22:00:00Z
nodeID://b15753920|9.71|2020-05-03T23:00:00Z
nodeID://b15753922|9.71|2020-05-03T23:00:00Z
nodeID://b15753924|9.71|2020-05-03T23:00:00Z
nodeID://b15753928|9.5|2020-05-04T00:00:00Z
nodeID://b15753931|9.5|2020-05-04T00:00:00Z
nodeID://b15753933|9.5|2020-05-04T00:00:00Z
nodeID://b15753935|8.71|2020-05-04T01:00:00Z
nodeID://b15753936|8.71|2020-05-04T01:00:00Z
nodeID://b15753937|8.71|2020-05-04T01:00:00Z
nodeID://b15753939|8.21|2020-05-04T02:00:00Z
nodeID://b15753940|8.21|2020-05-04T02:00:00Z
nodeID://b15753941|8.21|2020-05-04T02:00:00Z
nodeID://b15753946|8|2020-05-04T03:00:00Z
nodeID://b15753947|8|2020-05-04T03:00:00Z
nodeID://b15753948|8|2020-05-04T03:00:00Z
nodeID://b15753950|10.61|2020-05-04T04:00:00Z
nodeID://b15753951|10.61|2020-05-04T04:00:00Z
nodeID://b15753952|10.61|2020-05-04T04:00:00Z
nodeID://b15753953|14.21|2020-05-04T05:00:00Z
nodeID://b15753954|14.21|2020-05-04T05:00:00Z
nodeID://b15753955|14.21|2020-05-04T05:00:00Z
nodeID://b15753957|16.5|2020-05-04T06:00:00Z
nodeID://b15753958|16.5|2020-05-04T06:00:00Z
nodeID://b15753959|16.5|2020-05-04T06:00:00Z
nodeID://b15753961|18.5|2020-05-04T07:00:00Z
nodeID://b15753962|18.5|2020-05-04T07:00:00Z
nodeID://b15753963|18.5|2020-05-04T07:00:00Z
nodeID://b15753967|20.61|2020-05-04T08:00:00Z
nodeID://b15753969|20.61|2020-05-04T08:00:00Z
nodeID://b15753970|20.61|2020-05-04T08:00:00Z
nodeID://b15753971|21.81|2020-05-04T09:00:00Z
nodeID://b15753972|21.81|2020-05-04T09:00:00Z
nodeID://b15753973|21.81|2020-05-04T09:00:00Z
nodeID://b15753974|22.9|2020-05-04T10:00:00Z
nodeID://b15753975|22.9|2020-05-04T10:00:00Z
nodeID://b15753976|22.9|2020-05-04T10:00:00Z
nodeID://b15753977|24.21|2020-05-04T11:00:00Z
nodeID://b15753978|24.21|2020-05-04T11:00:00Z
nodeID://b15753979|24.21|2020-05-04T11:00:00Z
nodeID://b15753980|24.4|2020-05-04T12:00:00Z
nodeID://b15753981|24.4|2020-05-04T12:00:00Z
nodeID://b15753982|24.4|2020-05-04T12:00:00Z
nodeID://b15753983|25|2020-05-04T13:00:00Z
nodeID://b15753986|25|2020-05-04T13:00:00Z
nodeID://b15753989|25|2020-05-04T13:00:00Z
nodeID://b15753992|25|2020-05-04T14:00:00Z
nodeID://b15753995|25|2020-05-04T14:00:00Z
nodeID://b15753998|25|2020-05-04T14:00:00Z
nodeID://b15754001|24.61|2020-05-04T15:00:00Z
nodeID://b15754004|24.61|2020-05-04T15:00:00Z
nodeID://b15754007|24.61|2020-05-04T15:00:00Z
nodeID://b15754016|23.31|2020-05-04T16:00:00Z
nodeID://b15754019|23.31|2020-05-04T16:00:00Z
nodeID://b15754022|23.31|2020-05-04T16:00:00Z
nodeID://b15754028|19.81|2020-05-04T17:00:00Z
nodeID://b15754031|19.81|2020-05-04T17:00:00Z
nodeID://b15754034|19.81|2020-05-04T17:00:00Z
nodeID://b15754040|17.5|2020-05-04T18:00:00Z
nodeID://b15754043|17.5|2020-05-04T18:00:00Z
nodeID://b15754046|17.5|2020-05-04T18:00:00Z
nodeID://b15754049|16|2020-05-04T19:00:00Z
nodeID://b15754052|16|2020-05-04T19:00:00Z
nodeID://b15754055|16|2020-05-04T19:00:00Z
nodeID://b15754058|14.21|2020-05-04T20:00:00Z
nodeID://b15754061|14.21|2020-05-04T20:00:00Z
nodeID://b15754064|14.21|2020-05-04T20:00:00Z
nodeID://b15754067|12.31|2020-05-04T21:00:00Z
nodeID://b15754070|12.31|2020-05-04T21:00:00Z
nodeID://b15754075|12.31|2020-05-04T21:00:00Z
nodeID://b15754079|11.5|2020-05-04T22:00:00Z
nodeID://b15754082|11.5|2020-05-04T22:00:00Z
nodeID://b15754085|11.5|2020-05-04T22:00:00Z
nodeID://b15779743|10.9|2020-05-04T23:00:00Z
nodeID://b15779745|10.9|2020-05-04T23:00:00Z
nodeID://b15779747|10.9|2020-05-04T23:00:00Z
nodeID://b15779751|10.4|2020-05-05T00:00:00Z
nodeID://b15779753|10.4|2020-05-05T00:00:00Z
nodeID://b15779756|10.4|2020-05-05T00:00:00Z
nodeID://b15779759|9.61|2020-05-05T01:00:00Z
nodeID://b15779760|9.61|2020-05-05T01:00:00Z
nodeID://b15779761|9.61|2020-05-05T01:00:00Z
nodeID://b15779763|9|2020-05-05T02:00:00Z
nodeID://b15779764|9|2020-05-05T02:00:00Z
nodeID://b15779765|9|2020-05-05T02:00:00Z
nodeID://b15779770|9.61|2020-05-05T03:00:00Z
nodeID://b15779771|9.61|2020-05-05T03:00:00Z
nodeID://b15779772|9.61|2020-05-05T03:00:00Z
nodeID://b15779774|13.21|2020-05-05T04:00:00Z
nodeID://b15779775|13.21|2020-05-05T04:00:00Z
nodeID://b15779776|13.21|2020-05-05T04:00:00Z
nodeID://b15779778|15.71|2020-05-05T05:00:00Z
nodeID://b15779779|15.71|2020-05-05T05:00:00Z
nodeID://b15779780|15.71|2020-05-05T05:00:00Z
nodeID://b15779781|17.11|2020-05-05T06:00:00Z
nodeID://b15779782|17.11|2020-05-05T06:00:00Z
nodeID://b15779783|17.11|2020-05-05T06:00:00Z
nodeID://b15779785|19.11|2020-05-05T07:00:00Z
nodeID://b15779786|19.11|2020-05-05T07:00:00Z
nodeID://b15779787|19.11|2020-05-05T07:00:00Z
nodeID://b15779789|20.81|2020-05-05T08:00:00Z
nodeID://b15779792|20.81|2020-05-05T08:00:00Z
nodeID://b15779794|20.81|2020-05-05T08:00:00Z
nodeID://b15779796|22.11|2020-05-05T09:00:00Z
nodeID://b15779797|22.11|2020-05-05T09:00:00Z
nodeID://b15779798|22.11|2020-05-05T09:00:00Z
nodeID://b15779799|23|2020-05-05T10:00:00Z
nodeID://b15779800|23|2020-05-05T10:00:00Z
nodeID://b15779801|23|2020-05-05T10:00:00Z
nodeID://b15779802|23.71|2020-05-05T11:00:00Z
nodeID://b15779803|23.71|2020-05-05T11:00:00Z
nodeID://b15779804|23.71|2020-05-05T11:00:00Z
nodeID://b15779805|24.31|2020-05-05T12:00:00Z
nodeID://b15779806|24.31|2020-05-05T12:00:00Z
nodeID://b15779807|24.31|2020-05-05T12:00:00Z
nodeID://b15779808|24.81|2020-05-05T13:00:00Z
nodeID://b15779811|24.81|2020-05-05T13:00:00Z
nodeID://b15779814|24.81|2020-05-05T13:00:00Z
nodeID://b15779817|24.21|2020-05-05T14:00:00Z
nodeID://b15779820|24.21|2020-05-05T14:00:00Z
nodeID://b15779823|24.21|2020-05-05T14:00:00Z
nodeID://b15779829|23.5|2020-05-05T15:00:00Z
nodeID://b15779832|23.5|2020-05-05T15:00:00Z
nodeID://b15779837|23.5|2020-05-05T15:00:00Z
nodeID://b15779844|22.71|2020-05-05T16:00:00Z
nodeID://b15779847|22.71|2020-05-05T16:00:00Z
nodeID://b15779850|22.71|2020-05-05T16:00:00Z
nodeID://b15779856|20.71|2020-05-05T17:00:00Z
nodeID://b15779859|20.71|2020-05-05T17:00:00Z
nodeID://b15779862|20.71|2020-05-05T17:00:00Z
nodeID://b15779865|19.21|2020-05-05T18:00:00Z
nodeID://b15779868|19.21|2020-05-05T18:00:00Z
nodeID://b15779871|19.21|2020-05-05T18:00:00Z
nodeID://b15779874|17.31|2020-05-05T19:00:00Z
nodeID://b15779877|17.31|2020-05-05T19:00:00Z
nodeID://b15779880|17.31|2020-05-05T19:00:00Z
nodeID://b15779883|16.61|2020-05-05T20:00:00Z
nodeID://b15779886|16.61|2020-05-05T20:00:00Z
nodeID://b15779889|16.61|2020-05-05T20:00:00Z
nodeID://b15779892|15.9|2020-05-05T21:00:00Z
nodeID://b15779895|15.9|2020-05-05T21:00:00Z
nodeID://b15779898|15.9|2020-05-05T21:00:00Z
nodeID://b15779903|14.71|2020-05-05T22:00:00Z
nodeID://b15779907|14.71|2020-05-05T22:00:00Z
nodeID://b15779910|14.71|2020-05-05T22:00:00Z
nodeID://b15804606|13.61|2020-05-05T23:00:00Z
nodeID://b15804608|13.61|2020-05-05T23:00:00Z
nodeID://b15804610|13.61|2020-05-05T23:00:00Z
nodeID://b15804615|13|2020-05-06T00:00:00Z
nodeID://b15804616|13|2020-05-06T00:00:00Z
nodeID://b15804617|13|2020-05-06T00:00:00Z
nodeID://b15804619|12.5|2020-05-06T01:00:00Z
nodeID://b15804620|12.5|2020-05-06T01:00:00Z
nodeID://b15804621|12.5|2020-05-06T01:00:00Z
nodeID://b15804625|12.81|2020-05-06T02:00:00Z
nodeID://b15804627|12.81|2020-05-06T02:00:00Z
nodeID://b15804628|12.81|2020-05-06T02:00:00Z
nodeID://b15804629|13|2020-05-06T03:00:00Z
nodeID://b15804630|13|2020-05-06T03:00:00Z
nodeID://b15804631|13|2020-05-06T03:00:00Z
nodeID://b15804633|14.81|2020-05-06T04:00:00Z
nodeID://b15804634|14.81|2020-05-06T04:00:00Z
nodeID://b15804635|14.81|2020-05-06T04:00:00Z
nodeID://b15804637|16.9|2020-05-06T05:00:00Z
nodeID://b15804638|16.9|2020-05-06T05:00:00Z
nodeID://b15804639|16.9|2020-05-06T05:00:00Z
nodeID://b15804641|17.81|2020-05-06T06:00:00Z
nodeID://b15804642|17.81|2020-05-06T06:00:00Z
nodeID://b15804643|17.81|2020-05-06T06:00:00Z
nodeID://b15804644|18.31|2020-05-06T07:00:00Z
nodeID://b15804645|18.31|2020-05-06T07:00:00Z
nodeID://b15804646|18.31|2020-05-06T07:00:00Z
nodeID://b15804649|18.61|2020-05-06T08:00:00Z
nodeID://b15804651|18.61|2020-05-06T08:00:00Z
nodeID://b15804652|18.61|2020-05-06T08:00:00Z
nodeID://b15804653|18.21|2020-05-06T09:00:00Z
nodeID://b15804654|18.21|2020-05-06T09:00:00Z
nodeID://b15804655|18.21|2020-05-06T09:00:00Z
nodeID://b15804656|18.61|2020-05-06T10:00:00Z
nodeID://b15804657|18.61|2020-05-06T10:00:00Z
nodeID://b15804658|18.61|2020-05-06T10:00:00Z
nodeID://b15804659|19.71|2020-05-06T11:00:00Z
nodeID://b15804660|19.71|2020-05-06T11:00:00Z
nodeID://b15804661|19.71|2020-05-06T11:00:00Z
nodeID://b15804663|20.21|2020-05-06T12:00:00Z
nodeID://b15804664|20.21|2020-05-06T12:00:00Z
nodeID://b15804665|20.21|2020-05-06T12:00:00Z
nodeID://b15804667|20.61|2020-05-06T13:00:00Z
nodeID://b15804668|20.61|2020-05-06T13:00:00Z
nodeID://b15804671|20.61|2020-05-06T13:00:00Z
nodeID://b15804677|20.61|2020-05-06T14:00:00Z
nodeID://b15804680|20.61|2020-05-06T14:00:00Z
nodeID://b15804685|20.61|2020-05-06T14:00:00Z
nodeID://b15804689|19.9|2020-05-06T15:00:00Z
nodeID://b15804692|19.9|2020-05-06T15:00:00Z
nodeID://b15804695|19.9|2020-05-06T15:00:00Z
nodeID://b15804698|18.61|2020-05-06T16:00:00Z
nodeID://b15804701|18.61|2020-05-06T16:00:00Z
nodeID://b15804704|18.61|2020-05-06T16:00:00Z
nodeID://b15804707|16.4|2020-05-06T17:00:00Z
nodeID://b15804710|16.4|2020-05-06T17:00:00Z
nodeID://b15804713|16.4|2020-05-06T17:00:00Z
nodeID://b15804716|14.9|2020-05-06T18:00:00Z
nodeID://b15804719|14.9|2020-05-06T18:00:00Z
nodeID://b15804722|14.9|2020-05-06T18:00:00Z
nodeID://b15804725|13.31|2020-05-06T19:00:00Z
nodeID://b15804728|13.31|2020-05-06T19:00:00Z
nodeID://b15804731|13.31|2020-05-06T19:00:00Z
nodeID://b15804734|12.31|2020-05-06T20:00:00Z
nodeID://b15804737|12.31|2020-05-06T20:00:00Z
nodeID://b15804740|12.31|2020-05-06T20:00:00Z
nodeID://b15804743|11.5|2020-05-06T21:00:00Z
nodeID://b15804746|11.5|2020-05-06T21:00:00Z
nodeID://b15804751|11.5|2020-05-06T21:00:00Z
nodeID://b15804755|10.9|2020-05-06T22:00:00Z
nodeID://b15804758|10.9|2020-05-06T22:00:00Z
nodeID://b15804761|10.9|2020-05-06T22:00:00Z
nodeID://b15829407|10.11|2020-05-06T23:00:00Z
nodeID://b15829409|10.11|2020-05-06T23:00:00Z
nodeID://b15829411|10.11|2020-05-06T23:00:00Z
nodeID://b15829416|9.4|2020-05-07T00:00:00Z
nodeID://b15829418|9.4|2020-05-07T00:00:00Z
nodeID://b15829420|9.4|2020-05-07T00:00:00Z
nodeID://b15829422|8.81|2020-05-07T01:00:00Z
nodeID://b15829423|8.81|2020-05-07T01:00:00Z
nodeID://b15829424|8.81|2020-05-07T01:00:00Z
nodeID://b15829426|8|2020-05-07T02:00:00Z
nodeID://b15829427|8|2020-05-07T02:00:00Z
nodeID://b15829428|8|2020-05-07T02:00:00Z
nodeID://b15829433|7.71|2020-05-07T03:00:00Z
nodeID://b15829434|7.71|2020-05-07T03:00:00Z
nodeID://b15829435|7.71|2020-05-07T03:00:00Z
nodeID://b15829436|10.5|2020-05-07T04:00:00Z
nodeID://b15829437|10.5|2020-05-07T04:00:00Z
nodeID://b15829438|10.5|2020-05-07T04:00:00Z
nodeID://b15829440|14.9|2020-05-07T05:00:00Z
nodeID://b15829441|14.9|2020-05-07T05:00:00Z
nodeID://b15829442|14.9|2020-05-07T05:00:00Z
nodeID://b15829444|17.81|2020-05-07T06:00:00Z
nodeID://b15829445|17.81|2020-05-07T06:00:00Z
nodeID://b15829446|17.81|2020-05-07T06:00:00Z
nodeID://b15829448|19.71|2020-05-07T07:00:00Z
nodeID://b15829449|19.71|2020-05-07T07:00:00Z
nodeID://b15829450|19.71|2020-05-07T07:00:00Z
nodeID://b15829451|20.9|2020-05-07T08:00:00Z
nodeID://b15829454|20.9|2020-05-07T08:00:00Z
nodeID://b15829456|20.9|2020-05-07T08:00:00Z
nodeID://b15829457|21.9|2020-05-07T09:00:00Z
nodeID://b15829458|21.9|2020-05-07T09:00:00Z
nodeID://b15829459|21.9|2020-05-07T09:00:00Z
nodeID://b15829460|22.5|2020-05-07T10:00:00Z
nodeID://b15829461|22.5|2020-05-07T10:00:00Z
nodeID://b15829462|22.5|2020-05-07T10:00:00Z
nodeID://b15829463|23.4|2020-05-07T11:00:00Z
nodeID://b15829464|23.4|2020-05-07T11:00:00Z
nodeID://b15829465|23.4|2020-05-07T11:00:00Z
nodeID://b15829466|23.9|2020-05-07T12:00:00Z
nodeID://b15829467|23.9|2020-05-07T12:00:00Z
nodeID://b15829468|23.9|2020-05-07T12:00:00Z
nodeID://b15829469|24.31|2020-05-07T13:00:00Z
nodeID://b15829472|24.31|2020-05-07T13:00:00Z
nodeID://b15829475|24.31|2020-05-07T13:00:00Z
nodeID://b15829478|24.21|2020-05-07T14:00:00Z
nodeID://b15829481|24.21|2020-05-07T14:00:00Z
nodeID://b15829484|24.21|2020-05-07T14:00:00Z
nodeID://b15829490|24|2020-05-07T15:00:00Z
nodeID://b15829495|24|2020-05-07T15:00:00Z
nodeID://b15829499|24|2020-05-07T15:00:00Z
nodeID://b15829505|22.5|2020-05-07T16:00:00Z
nodeID://b15829508|22.5|2020-05-07T16:00:00Z
nodeID://b15829511|22.5|2020-05-07T16:00:00Z
nodeID://b15829517|18.5|2020-05-07T17:00:00Z
nodeID://b15829520|18.5|2020-05-07T17:00:00Z
nodeID://b15829523|18.5|2020-05-07T17:00:00Z
nodeID://b15829526|15.9|2020-05-07T18:00:00Z
nodeID://b15829529|15.9|2020-05-07T18:00:00Z
nodeID://b15829532|15.9|2020-05-07T18:00:00Z
nodeID://b15829535|15.21|2020-05-07T19:00:00Z
nodeID://b15829538|15.21|2020-05-07T19:00:00Z
nodeID://b15829541|15.21|2020-05-07T19:00:00Z
nodeID://b15829544|13.9|2020-05-07T20:00:00Z
nodeID://b15829547|13.9|2020-05-07T20:00:00Z
nodeID://b15829550|13.9|2020-05-07T20:00:00Z
nodeID://b15829553|12.5|2020-05-07T21:00:00Z
nodeID://b15829558|12.5|2020-05-07T21:00:00Z
nodeID://b15829562|12.5|2020-05-07T21:00:00Z
nodeID://b15829565|10.81|2020-05-07T22:00:00Z
nodeID://b15829568|10.81|2020-05-07T22:00:00Z
nodeID://b15829571|10.81|2020-05-07T22:00:00Z
nodeID://b15854348|10.21|2020-05-07T23:00:00Z
nodeID://b15854350|10.21|2020-05-07T23:00:00Z
nodeID://b15854351|10.21|2020-05-07T23:00:00Z
nodeID://b15854352|9.5|2020-05-08T00:00:00Z
nodeID://b15854353|9.5|2020-05-08T00:00:00Z
nodeID://b15854354|9.5|2020-05-08T00:00:00Z
nodeID://b15854356|9.11|2020-05-08T01:00:00Z
nodeID://b15854357|9.11|2020-05-08T01:00:00Z
nodeID://b15854358|9.11|2020-05-08T01:00:00Z
nodeID://b15854360|8.71|2020-05-08T02:00:00Z
nodeID://b15854363|8.71|2020-05-08T02:00:00Z
nodeID://b15854365|8.71|2020-05-08T02:00:00Z
nodeID://b15854367|9.11|2020-05-08T03:00:00Z
nodeID://b15854368|9.11|2020-05-08T03:00:00Z
nodeID://b15854369|9.11|2020-05-08T03:00:00Z
nodeID://b15854370|12.4|2020-05-08T04:00:00Z
nodeID://b15854371|12.4|2020-05-08T04:00:00Z
nodeID://b15854372|12.4|2020-05-08T04:00:00Z
nodeID://b15854373|16.31|2020-05-08T05:00:00Z
nodeID://b15854374|16.31|2020-05-08T05:00:00Z
nodeID://b15854375|16.31|2020-05-08T05:00:00Z
nodeID://b15854376|18.81|2020-05-08T06:00:00Z
nodeID://b15854377|18.81|2020-05-08T06:00:00Z
nodeID://b15854378|18.81|2020-05-08T06:00:00Z
nodeID://b15854379|21.11|2020-05-08T07:00:00Z
nodeID://b15854380|21.11|2020-05-08T07:00:00Z
nodeID://b15854381|21.11|2020-05-08T07:00:00Z
nodeID://b15854382|22.9|2020-05-08T08:00:00Z
nodeID://b15854383|22.9|2020-05-08T08:00:00Z
nodeID://b15854384|22.9|2020-05-08T08:00:00Z
nodeID://b15854387|24.4|2020-05-08T09:00:00Z
nodeID://b15854389|24.4|2020-05-08T09:00:00Z
nodeID://b15854390|24.4|2020-05-08T09:00:00Z
nodeID://b15854391|25.71|2020-05-08T10:00:00Z
nodeID://b15854392|25.71|2020-05-08T10:00:00Z
nodeID://b15854393|25.71|2020-05-08T10:00:00Z
nodeID://b15854394|26.21|2020-05-08T11:00:00Z
