fieldUri|geometry|canalUri|cropUri|farmerUri|cropLabel
http://swamp-project.org/cbec/field_28800|{"type":"MultiPolygon","coordinates":[[[[10.6107843441137,44.791845613324],[10.6108410344591,44.7918221449472],[10.6106142730776,44.7915438763238],[10.6105434101458,44.7915572868906],[10.6107843441137,44.791845613324]]]]}|http://swamp-project.org/cbec/canal_I3089|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_39561|VIGNA
http://swamp-project.org/cbec/field_11155|{"type":"MultiPolygon","coordinates":[[[[10.8219923334266,44.815936874696],[10.8222832444224,44.8158461328695],[10.821812575904,44.8149844461311],[10.8215164273115,44.8150916702613],[10.8219923334266,44.815936874696]]]]}|http://swamp-project.org/cbec/canal_A5000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_51819|VIGNA
http://swamp-project.org/cbec/field_29257|{"type":"MultiPolygon","coordinates":[[[[10.8718546652724,44.6910380203109],[10.8733901677786,44.6901229816742],[10.8721199447359,44.6880081558127],[10.8704164281197,44.6886347037078],[10.8704164281197,44.6886347037078],[10.8718546652724,44.6910380203109]]]]}|http://swamp-project.org/cbec/canal_I5093|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_44963|VIGNA
http://swamp-project.org/cbec/field_4307|{"type":"MultiPolygon","coordinates":[[[[10.7491604698144,44.7756759953715],[10.7487550246295,44.7757147777176],[10.7492980011247,44.7775883887635],[10.750524170566,44.7774183394635],[10.7502329064071,44.7762313797854],[10.7493439808136,44.7764043730476],[10.7491604698144,44.7756759953715]]]]}|http://swamp-project.org/cbec/canal_I3066|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_92310574|VIGNA
http://swamp-project.org/cbec/field_6738|{"type":"MultiPolygon","coordinates":[[[[10.9396608914576,44.8416099507628],[10.9396803545199,44.8416026088737],[10.9415872394489,44.8408690735015],[10.9398796083538,44.8384371448963],[10.9390237464667,44.8387742003269],[10.939300944373,44.8391060332686],[10.9385402665495,44.8393433106955],[10.9383137250532,44.8390526835799],[10.9377589273411,44.8392584156201],[10.9396608914576,44.8416099507628]]]]}|http://swamp-project.org/cbec/canal_B3049|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_125872|VIGNA
http://swamp-project.org/cbec/field_27924|{"type":"MultiPolygon","coordinates":[[[[10.8047383661858,44.837287600625],[10.8072657832799,44.8365307267944],[10.8063548884207,44.8351647246076],[10.806588671627,44.8351000133332],[10.8055097430112,44.8338434348982],[10.8046722282134,44.834138858619],[10.8056825799724,44.835259250475],[10.8047317217774,44.8357013722883],[10.8037209045424,44.8345657262305],[10.8029812140379,44.834905351877],[10.8047383661858,44.837287600625]]]]}|http://swamp-project.org/cbec/canal_B3009|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_95935|VIGNA
http://swamp-project.org/cbec/field_32048|{"type":"MultiPolygon","coordinates":[[[[10.8122163321781,44.742298047306],[10.8157304894768,44.7412863220844],[10.8151092181834,44.7401535126218],[10.8127699184652,44.7407730035261],[10.8123106848714,44.7398903158234],[10.8109335308844,44.7402198106253],[10.8122163321781,44.742298047306]]]]}|http://swamp-project.org/cbec/canal_I4047|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_92381536|VIGNA
http://swamp-project.org/cbec/field_22245|{"type":"MultiPolygon","coordinates":[[[[10.809784966268,44.8357839902808],[10.808996922661,44.8344635163329],[10.8064265547232,44.8352143290034],[10.8073142512067,44.8365239219591],[10.809784966268,44.8357839902808]]]]}|http://swamp-project.org/cbec/canal_I4014|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_95935|VIGNA
http://swamp-project.org/cbec/field_31179|{"type":"MultiPolygon","coordinates":[[[[10.610510271335,44.7407987308323],[10.6107872470234,44.7407783404931],[10.6105186816899,44.7399908967115],[10.6102498733923,44.7400276552308],[10.610510271335,44.7407987308323]]]]}|http://swamp-project.org/cbec/canal_I3017|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_99768|VIGNA
http://swamp-project.org/cbec/field_7274|{"type":"MultiPolygon","coordinates":[[[[10.8237825625747,44.8902871233535],[10.8240082073469,44.8902177967928],[10.8233737531094,44.8889848291097],[10.8213395777366,44.8895061862636],[10.8221558305625,44.8907869422113],[10.82378403273,44.8902899417622],[10.8237825625747,44.8902871233535]],[[10.8237825625747,44.8902871233535],[10.8237216311059,44.8903058436881],[10.8236462159875,44.8901417318846],[10.8236992148138,44.8901273383361],[10.8237825625747,44.8902871233535]],[[10.8236462159875,44.8901417318846],[10.8222647247433,44.8905169094533],[10.8216389576889,44.8895580507372],[10.8231722339837,44.889110270141],[10.8236462159875,44.8901417318846]]]]}|http://swamp-project.org/cbec/canal_I2014|http://swamp-project.org/cbec/crop_39|http://swamp-project.org/cbec/farmer_92361001|PESCAIA
http://swamp-project.org/cbec/field_25723|{"type":"MultiPolygon","coordinates":[[[[10.6295542114969,44.8751984389246],[10.6299947903337,44.8752104582278],[10.630066145354,44.8744758856399],[10.6295924392414,44.8744093244361],[10.6295542114969,44.8751984389246]]]]}|http://swamp-project.org/cbec/canal_BBE640|http://swamp-project.org/cbec/crop_39|http://swamp-project.org/cbec/farmer_90717361|PESCAIA
http://swamp-project.org/cbec/field_3967|{"type":"MultiPolygon","coordinates":[[[[10.6991042026669,44.7034816562571],[10.7004947837771,44.7030049065105],[10.6998737432747,44.7020735466244],[10.6982830792181,44.7025410488995],[10.6991042026669,44.7034816562571]]]]}|http://swamp-project.org/cbec/canal_A4022|http://swamp-project.org/cbec/crop_41|http://swamp-project.org/cbec/farmer_49925|PIANTE
http://swamp-project.org/cbec/field_201|{"type":"MultiPolygon","coordinates":[[[[10.6392310963263,44.8392937109726],[10.6402842984722,44.8388440718711],[10.6395970258083,44.8374703422549],[10.638597490969,44.8379047014878],[10.6392310963263,44.8392937109726]]],[[[10.6368736905632,44.8403176512794],[10.6377158272281,44.8399472772864],[10.6370859073438,44.83855678542],[10.6361948396723,44.8389219160256],[10.6368736905632,44.8403176512794]]]]}|http://swamp-project.org/cbec/canal_I3162|http://swamp-project.org/cbec/crop_11|http://swamp-project.org/cbec/farmer_101265|COCOMERAIA-MELONAIA
http://swamp-project.org/cbec/field_35016|{"type":"MultiPolygon","coordinates":[[[[10.4776792970535,44.7906605285631],[10.4809893636346,44.790558496603],[10.4808689975027,44.7888974853561],[10.4775939418251,44.7889456891958],[10.4776792970535,44.7906605285631]]]]}|http://swamp-project.org/cbec/canal_BBE638|http://swamp-project.org/cbec/crop_11|http://swamp-project.org/cbec/farmer_91032618|COCOMERAIA-MELONAIA
http://swamp-project.org/cbec/field_18771|{"type":"MultiPolygon","coordinates":[[[[10.7519185985487,44.8632362112136],[10.7534915100159,44.8617698908394],[10.7531804272692,44.8613282164159],[10.7528425842732,44.8616023758745],[10.7518540603233,44.8608450064772],[10.7501728519325,44.8616605676499],[10.7510641241831,44.8621276406569],[10.7506083660627,44.86248945789],[10.7519185985487,44.8632362112136]]]]}|http://swamp-project.org/cbec/canal_A3000*|http://swamp-project.org/cbec/crop_11|http://swamp-project.org/cbec/farmer_124732|COCOMERAIA-MELONAIA
http://swamp-project.org/cbec/field_24642|{"type":"MultiPolygon","coordinates":[[[[10.6007508196892,44.8133017383566],[10.6010709919748,44.8132388413863],[10.6010709919748,44.8132388413863],[10.6015172302348,44.813169682698],[10.6010663091374,44.8123852419002],[10.6005850504708,44.8123290863762],[10.6002986153997,44.8120140993461],[10.6000229875565,44.8120898489984],[10.600530553658,44.8128690071156],[10.6007508196892,44.8133017383566]]]]}|http://swamp-project.org/cbec/canal_BBE473|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91281548|PRATO STABILE
http://swamp-project.org/cbec/field_25731|{"type":"MultiPolygon","coordinates":[[[[10.5812375424105,44.8108776655678],[10.5812322621786,44.8108677666507],[10.5812341160539,44.8108786478198],[10.5812375424105,44.8108776655678]]],[[[10.5812375424105,44.8108776655678],[10.5815915030131,44.811541231413],[10.5822374026765,44.8113955839826],[10.582293167939,44.8115056604416],[10.5823951113308,44.8117300367325],[10.5830584211926,44.8115217447059],[10.5824808021991,44.8105212447094],[10.5812375424105,44.8108776655678]]]]}|http://swamp-project.org/cbec/canal_BBE464|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90721223|PRATO STABILE
http://swamp-project.org/cbec/field_33348|{"type":"MultiPolygon","coordinates":[[[[10.557860928859,44.8207652092275],[10.5576625354164,44.8211423069108],[10.5579142706865,44.8211277964306],[10.5580366340444,44.821163787812],[10.5580914386533,44.8212339308162],[10.5580742606249,44.8212895485384],[10.5579712615686,44.8215102718152],[10.5586164758344,44.8216587566129],[10.5592168780081,44.8217613275715],[10.5595573331953,44.8211120165149],[10.557860928859,44.8207652092275]]]]}|http://swamp-project.org/cbec/canal_BBE208|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90000578|PRATO STABILE
http://swamp-project.org/cbec/field_33791|{"type":"MultiPolygon","coordinates":[[[[10.4758075627852,44.6789699408811],[10.4752024024989,44.6791233617988],[10.4743969426813,44.6794302036343],[10.474663603554,44.6801640449872],[10.4745162700618,44.6801887848384],[10.4745887188285,44.6806490475915],[10.4753174681873,44.6805851222091],[10.4755262911031,44.681607928327],[10.476446816609,44.6815269561759],[10.476497956916,44.6814800775619],[10.4758075627852,44.6789699408811]]]]}|http://swamp-project.org/cbec/canal_CE235|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90704375|PRATO STABILE
http://swamp-project.org/cbec/field_25938|{"type":"MultiPolygon","coordinates":[[[[10.5598142162553,44.867360842042],[10.5600496287722,44.8677632191773],[10.5620021024922,44.8672255479124],[10.5617394847773,44.8668139658801],[10.5598142162553,44.867360842042]]]]}|http://swamp-project.org/cbec/canal_BBE709|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90725354|PRATO STABILE
http://swamp-project.org/cbec/field_27888|{"type":"MultiPolygon","coordinates":[[[[10.5205405634264,44.8008171561824],[10.5209235024963,44.8008229583148],[10.5226396206793,44.8002877309116],[10.5226370410947,44.8001896537891],[10.5225605114332,44.8001906740957],[10.5205405634264,44.8008171561824]]],[[[10.5212886748025,44.8024832646087],[10.5213946749991,44.802438247461],[10.5214405946041,44.802437635728],[10.5211673539117,44.8019452674622],[10.5216986379074,44.801769219931],[10.5220856548263,44.8016386978665],[10.5216750056013,44.8008701794145],[10.5210208508684,44.8010315114438],[10.5207423434139,44.801503975303],[10.5212886748025,44.8024832646087]]]]}|http://swamp-project.org/cbec/canal_BBE227|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91227781|PRATO STABILE
http://swamp-project.org/cbec/field_34189|{"type":"MultiPolygon","coordinates":[[[[10.5023750617556,44.7697854261564],[10.5025902514872,44.7697625455254],[10.5038103615144,44.7694190090185],[10.5037153620435,44.7693734774174],[10.5036255812626,44.7691674799994],[10.5024824865084,44.7685008366834],[10.5022843265738,44.7684566610001],[10.5020453348775,44.7686469343626],[10.5023750617556,44.7697854261564]]]]}|http://swamp-project.org/cbec/canal_BBE149|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_239849|PRATO STABILE
http://swamp-project.org/cbec/field_24380|{"type":"MultiPolygon","coordinates":[[[[10.48590039911,44.8311136020778],[10.4868113211964,44.8310943474539],[10.4883419871652,44.8310672382723],[10.4882240466185,44.8300275248077],[10.4857386403111,44.8302657371116],[10.4857489920359,44.8303054447632],[10.48590039911,44.8311136020778]]]]}|http://swamp-project.org/cbec/canal_BBE217|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_240576|PRATO STABILE
http://swamp-project.org/cbec/field_25475|{"type":"MultiPolygon","coordinates":[[[[10.4313720362693,44.6434189928209],[10.4330661415579,44.6432443860194],[10.433360716172,44.6432119339731],[10.4331109469343,44.6420648455559],[10.4327887091939,44.6420640958284],[10.4325004971687,44.6420820888161],[10.432138583618,44.6421057978472],[10.4314340634301,44.6421194223303],[10.4310714424661,44.6421143812732],[10.4313720362693,44.6434189928209]]]]}|http://swamp-project.org/cbec/canal_NC3|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_254233|PRATO STABILE
http://swamp-project.org/cbec/field_26563|{"type":"MultiPolygon","coordinates":[[[[10.5731223463449,44.8243214951905],[10.5739045146687,44.8257156432116],[10.5739045146687,44.8257156432116],[10.5743464800504,44.8264277236914],[10.5753137203972,44.8260463222074],[10.5754849803456,44.8263132743432],[10.5757285488097,44.8262246309335],[10.5751030686072,44.8252592380747],[10.5743086808584,44.8241121384665],[10.5740420534643,44.8240484850136],[10.5731223463449,44.8243214951905]]]]}|http://swamp-project.org/cbec/canal_BBE302|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90731295|PRATO STABILE
http://swamp-project.org/cbec/field_26779|{"type":"MultiPolygon","coordinates":[[[[10.5709017845285,44.8463700591501],[10.5715824800039,44.8474068917025],[10.5715824800039,44.8474068917025],[10.5716683742056,44.8473986407369],[10.5727046771171,44.8471393188709],[10.5726355730327,44.847034236937],[10.5720352227012,44.8460292928755],[10.5709017845285,44.8463700591501]]]]}|http://swamp-project.org/cbec/canal_BBE379|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_240631|PRATO STABILE
http://swamp-project.org/cbec/field_18921|{"type":"MultiPolygon","coordinates":[[[[10.6650036032144,44.6455502524427],[10.6644841111662,44.6457250422738],[10.6641677854897,44.6458039479645],[10.6635333089919,44.6460036639037],[10.6626526962473,44.6462646653143],[10.6633001976103,44.6473602683637],[10.6626367685433,44.6475702023448],[10.6631863882083,44.6485027013929],[10.6636908194057,44.6493568071306],[10.6649501221213,44.6481579882919],[10.6658618327615,44.64733897238],[10.6660150766637,44.6472619371054],[10.6656754360154,44.6466806461097],[10.6650036032144,44.6455502524427]],[[10.6637327920779,44.6477713492837],[10.6634819507034,44.647361378913],[10.6634819507034,44.647361378913],[10.6641885083663,44.6471442726126],[10.6644536126899,44.6475704472338],[10.6637327920779,44.6477713492837]]]]}|http://swamp-project.org/cbec/canal_I7016|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_122611|PRATO STABILE
http://swamp-project.org/cbec/field_24587|{"type":"MultiPolygon","coordinates":[[[[10.5831107853299,44.8114730043373],[10.5849610097976,44.8109284020183],[10.5849610097976,44.8109284020183],[10.5862438395444,44.8105241949204],[10.5858213361721,44.8098471302187],[10.5856631461247,44.8096022130331],[10.5850112568499,44.8086334869559],[10.5835750330181,44.8091713859507],[10.5838739068403,44.8096876974123],[10.5823329538947,44.8101493703906],[10.5831107853299,44.8114730043373]]]]}|http://swamp-project.org/cbec/canal_BBE464|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90731818|PRATO STABILE
http://swamp-project.org/cbec/field_24553|{"type":"MultiPolygon","coordinates":[[[[10.5566338872871,44.8253082453618],[10.5559446145434,44.8261794453583],[10.5559446145434,44.8261794453583],[10.5565375383182,44.8271184554157],[10.5567209884426,44.8271383978018],[10.5572774330936,44.8281272754519],[10.5580970010576,44.8278782022637],[10.5573556680667,44.8265821381666],[10.5566338872871,44.8253082453618]]]]}|http://swamp-project.org/cbec/canal_BBE208|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91253005|PRATO STABILE
http://swamp-project.org/cbec/field_24568|{"type":"MultiPolygon","coordinates":[[[[10.622420059867,44.8313115240442],[10.6236736506725,44.8309836932],[10.6228761890764,44.8297909150337],[10.6224874416894,44.8292123537813],[10.622363232924,44.8292860058048],[10.6225637852059,44.829683030109],[10.6220712403672,44.8299056893745],[10.6216079814554,44.830047057349],[10.6216079814554,44.830047057349],[10.622420059867,44.8313115240442]]]]}|http://swamp-project.org/cbec/canal_BBE125|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91020064|PRATO STABILE
http://swamp-project.org/cbec/field_28923|{"type":"MultiPolygon","coordinates":[[[[10.6267812496863,44.751558262469],[10.6289476562527,44.7508626872635],[10.6278432539996,44.7493658030895],[10.6268100933085,44.7497250329942],[10.6271373999661,44.7502026104046],[10.6261255174304,44.7505561599395],[10.6264409329459,44.7509923714114],[10.627329076634,44.7506622657356],[10.6272045705095,44.7504028956677],[10.6277772986822,44.7502083673529],[10.6281259158309,44.7507388975783],[10.627519986025,44.7509452135731],[10.6273622782672,44.7507447923313],[10.6264741345791,44.7510395292112],[10.6267812496863,44.751558262469]]]]}|http://swamp-project.org/cbec/canal_I3181|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_119125|PRATO STABILE
http://swamp-project.org/cbec/field_24562|{"type":"MultiPolygon","coordinates":[[[[10.600217101233,44.8075256346657],[10.6010189298574,44.8073077193627],[10.6017616995846,44.8086047603773],[10.6020627933812,44.8085376351957],[10.6028094590627,44.8099738967401],[10.6037236315183,44.8097094559416],[10.6025265533304,44.8084188039588],[10.6017587186443,44.807584896219],[10.6009180574193,44.8068553426467],[10.6004856760305,44.806510950798],[10.599753005345,44.8067189076614],[10.5997531294869,44.8067233989012],[10.600217101233,44.8075256346657]]]]}|http://swamp-project.org/cbec/canal_BBE111|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90719796|PRATO STABILE
http://swamp-project.org/cbec/field_28346|{"type":"MultiPolygon","coordinates":[[[[10.5122873921803,44.864228815974],[10.512693046213,44.8641636629117],[10.5125865431544,44.8635534708364],[10.5124570280444,44.8635459890944],[10.5122651424992,44.8626380237467],[10.5126510334788,44.8625593369606],[10.5125125416789,44.8617150439205],[10.5124993380389,44.861457701762],[10.5117795178382,44.8616235822361],[10.5114205683374,44.861743296202],[10.5111402921209,44.861162993278],[10.5113699698215,44.8610449910204],[10.5112404300631,44.8607891882033],[10.5108430646455,44.8609232042656],[10.5116335122834,44.8627153636196],[10.5123063021466,44.8642101715033],[10.5123066632111,44.8642239622711],[10.5122873921803,44.864228815974]]]]}|http://swamp-project.org/cbec/canal_BBE490|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90715707|PRATO STABILE
http://swamp-project.org/cbec/field_26131|{"type":"MultiPolygon","coordinates":[[[[10.5441771086136,44.8039186767492],[10.5447007754492,44.8036961423884],[10.544707077977,44.8036960571413],[10.5455788884953,44.8032892654732],[10.5451081770436,44.8024248474676],[10.5435690355995,44.802867588711],[10.5441771086136,44.8039186767492]]]]}|http://swamp-project.org/cbec/canal_BBE500|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_92396686|PRATO STABILE
http://swamp-project.org/cbec/field_25283|{"type":"MultiPolygon","coordinates":[[[[10.4791096872063,44.723672835989],[10.479042763309,44.7233354118984],[10.478663460115,44.721484316538],[10.4785109051554,44.7214862915689],[10.4783875779429,44.7208734856684],[10.477988173137,44.7206994543986],[10.4780832711603,44.7212614258952],[10.4774921408176,44.7213138749119],[10.4776202723024,44.7219394196295],[10.4778176503243,44.7229928696919],[10.4779684628575,44.7237881037201],[10.4779842166572,44.7237866803298],[10.4780333373981,44.724045688376],[10.4782901173641,44.725315969189],[10.4782902803067,44.7253223671004],[10.4783023382119,44.7257958125269],[10.4788165914011,44.7283619624518],[10.480045171001,44.728307647612],[10.4791255426949,44.7236714032473],[10.4791096872063,44.723672835989]]]]}|http://swamp-project.org/cbec/canal_CE140|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247229|PRATO STABILE
http://swamp-project.org/cbec/field_24195|{"type":"MultiPolygon","coordinates":[[[[10.5746880478711,44.8367175061868],[10.5741580869946,44.8357577767876],[10.5739338636567,44.8358324847496],[10.5739367950968,44.8359401700372],[10.5736229628066,44.8359983577092],[10.5734187299657,44.8359114003104],[10.5732637243694,44.8357788786877],[10.5726380121047,44.8359670397103],[10.5732360873824,44.8370815436377],[10.5741383200566,44.8368647465152],[10.5746880478711,44.8367175061868]]]]}|http://swamp-project.org/cbec/canal_BBE070|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90711137|PRATO STABILE
http://swamp-project.org/cbec/field_24197|{"type":"MultiPolygon","coordinates":[[[[10.5692078701779,44.8344442374329],[10.5696506895787,44.834305328887],[10.5688095844595,44.8328829401161],[10.5683293690742,44.8330448662708],[10.5692078701779,44.8344442374329]]]]}|http://swamp-project.org/cbec/canal_BBE070|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90720231|PRATO STABILE
http://swamp-project.org/cbec/field_25280|{"type":"MultiPolygon","coordinates":[[[[10.4620223554356,44.711440178748],[10.4623607448063,44.7113670462833],[10.4623989233332,44.7114715682284],[10.4627020508793,44.7114097494422],[10.4622810035916,44.7096118519813],[10.4622755627452,44.7095974373908],[10.4622763361786,44.7095973369418],[10.4631106858089,44.7094889732171],[10.4629682778061,44.7088752167291],[10.4622452408113,44.7085947910794],[10.4619474960267,44.708466433935],[10.4622355176341,44.7094583804988],[10.4622366110732,44.7094621462345],[10.4614678425457,44.7095842391904],[10.461882478566,44.7107249989541],[10.4617616478024,44.7107663772049],[10.4620223554356,44.711440178748]]]]}|http://swamp-project.org/cbec/canal_CE118|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247158|PRATO STABILE
http://swamp-project.org/cbec/field_33905|{"type":"MultiPolygon","coordinates":[[[[10.4607339576245,44.664256448706],[10.4616502214382,44.6640561491745],[10.4614328751381,44.6628330435251],[10.4604953028636,44.6629310624448],[10.4607339576245,44.664256448706]]]]}|http://swamp-project.org/cbec/canal_CE229|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91251320|PRATO STABILE
http://swamp-project.org/cbec/field_25261|{"type":"MultiPolygon","coordinates":[[[[10.4732361777726,44.7214520542621],[10.4740412237062,44.7213392663582],[10.4736582760381,44.7200450030521],[10.4743110754042,44.7199469776386],[10.4740688663194,44.7192461010948],[10.4736132087149,44.7189767800789],[10.4737389583179,44.7193335590132],[10.4725509986589,44.7195664830234],[10.4731258940951,44.7213510764128],[10.4732361777726,44.7214520542621]]]]}|http://swamp-project.org/cbec/canal_CE140|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247119|PRATO STABILE
http://swamp-project.org/cbec/field_1302|{"type":"MultiPolygon","coordinates":[[[[10.6815517108262,44.7895586745887],[10.6822991323732,44.7891621435801],[10.6816519039724,44.7877824259423],[10.6809301626844,44.7879150283407],[10.6815517108262,44.7895586745887]]]]}|http://swamp-project.org/cbec/canal_I3000|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_19392|PRATO STABILE
http://swamp-project.org/cbec/field_25274|{"type":"MultiPolygon","coordinates":[[[[10.4751400462155,44.7177825267928],[10.4753833496798,44.7190831464727],[10.4753313343757,44.7190849047862],[10.4740783251615,44.7191272540372],[10.4742524886992,44.7192113177946],[10.474752504022,44.7195819085506],[10.4748555680913,44.7196260049188],[10.4749650017264,44.7196700189332],[10.4750490732446,44.7197189031314],[10.4751210983785,44.7197951992111],[10.4753728526684,44.7199236863146],[10.4755665904758,44.7200256660896],[10.4757853450367,44.7201091513745],[10.476126159249,44.7202319432342],[10.4761360115069,44.720118247768],[10.4762664212576,44.7199848231331],[10.4762480354482,44.7197563951934],[10.4762477931577,44.7197533849273],[10.4767818998956,44.7197101380883],[10.4766496937966,44.7190213532024],[10.4765497821291,44.7186001714261],[10.4765730648819,44.7185135586131],[10.476399069305,44.7176844890421],[10.4751400462155,44.7177825267928]]]]}|http://swamp-project.org/cbec/canal_CE140|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247179|PRATO STABILE
http://swamp-project.org/cbec/field_25242|{"type":"MultiPolygon","coordinates":[[[[10.4596341085443,44.7129253322008],[10.4592215590806,44.7108435265366],[10.4587633595864,44.7105282909742],[10.4586430550241,44.7105191245533],[10.458724527379,44.7107749551127],[10.4582607298322,44.710834392744],[10.457855338054,44.7108288651966],[10.4576902531093,44.7102316063742],[10.4573421982755,44.7101183155413],[10.45752550619,44.7108437778807],[10.4562230594263,44.7109781245918],[10.4567670856234,44.7135184913768],[10.4568118329907,44.7135072176502],[10.4572906586986,44.7134475941717],[10.4573179840192,44.7133402159191],[10.4574666934397,44.7132848034999],[10.4577051650858,44.7132175422946],[10.4578852272343,44.7132152439528],[10.4579905321161,44.7132246026517],[10.4581100362294,44.7132016710976],[10.4596341085443,44.7129253322008]]]]}|http://swamp-project.org/cbec/canal_CE196|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90743186|PRATO STABILE
http://swamp-project.org/cbec/field_25483|{"type":"MultiPolygon","coordinates":[[[[10.4279457302772,44.6503225004838],[10.4272042790073,44.6504572093665],[10.4268712699843,44.6505270775124],[10.4270634917517,44.6511996698469],[10.4267963783389,44.6512269006227],[10.4266248428729,44.6507153311933],[10.4265623320365,44.6505548302489],[10.425686148267,44.6506553716495],[10.4259487296421,44.6523216580991],[10.4260963130392,44.6532217981876],[10.427532831183,44.6530688303866],[10.4278153299946,44.653968713349],[10.4288324995882,44.6538184359992],[10.4285767496693,44.6529479630007],[10.4283585211556,44.652969281156],[10.4281421752844,44.6521897175788],[10.4284800346263,44.6521466653611],[10.4279457302772,44.6503225004838]]]]}|http://swamp-project.org/cbec/canal_CE193|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_239841|PRATO STABILE
http://swamp-project.org/cbec/field_33891|{"type":"MultiPolygon","coordinates":[[[[10.4583601950927,44.6602461963853],[10.457853053726,44.6602419346932],[10.4577507731144,44.6613201428092],[10.45839428863,44.6612647408111],[10.4583601950927,44.6602461963853]]]]}|http://swamp-project.org/cbec/canal_CE229|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91006474|PRATO STABILE
http://swamp-project.org/cbec/field_33883|{"type":"MultiPolygon","coordinates":[[[[10.4725814618218,44.6738346018307],[10.4741625496119,44.673736582911],[10.4740176520785,44.6731783012382],[10.4731440051864,44.6733615540011],[10.4725814618218,44.6738346018307]]]]}|http://swamp-project.org/cbec/canal_CE235|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91201348|PRATO STABILE
http://swamp-project.org/cbec/field_33875|{"type":"MultiPolygon","coordinates":[[[[10.4670071684794,44.6641179437105],[10.4673182720068,44.6637258680319],[10.467569711844,44.6634147645043],[10.4676506839949,44.6629715485199],[10.46768051584,44.662839436063],[10.4663593912712,44.6616632090274],[10.4665895226479,44.6628948380611],[10.4670071684794,44.6641179437105]]]]}|http://swamp-project.org/cbec/canal_CE231|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_247189|PRATO STABILE
http://swamp-project.org/cbec/field_33872|{"type":"MultiPolygon","coordinates":[[[[10.4775122396472,44.6733082828488],[10.4780534745511,44.6730738897801],[10.4793745991199,44.6746720243393],[10.4787779622179,44.6747572581825],[10.4786842049905,44.6747359497218],[10.4775122396472,44.6733082828488]]]]}|http://swamp-project.org/cbec/canal_CE235|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90718037|PRATO STABILE
